"product_id","title","assigned_values","assigned_kinds","source_used","changed","classification_reason","url_used","web_search_query"
"9096171520239","HostPapa WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","description","true","Enterprise WordPress Hosting via name","https://www.hostpapa.com/web-hosting/","HostPapa WP Shared Hosting HostPapa Wordpress Hosting"
"9096171651311","HostWinds WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","product URL","true","Enterprise WordPress Hosting via name","https://www.hostwinds.com/hosting/shared","HostWinds WP Shared Hosting HostWinds Wordpress Hosting"
"9096171815151","InMotion WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","description","true","Enterprise WordPress Hosting via name","https://www.inmotionhosting.com/shared-hosting","InMotion WP Shared Hosting InMotion Hosting Wordpress Hosting"
"9096171946223","InterServer WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","description","true","Enterprise WordPress Hosting via name","https://www.interserver.net/webhosting/","InterServer WP Shared Hosting InterServer Wordpress Hosting"
"9096172077295","IONOS WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","product URL","true","Enterprise WordPress Hosting via name","https://www.ionos.com/hosting/web-hosting","IONOS WP Shared Hosting IONOS Wordpress Hosting"
"9096172208367","Kinsta Starter Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","product URL","true","Enterprise WordPress Hosting via name","https://kinsta.com/pricing/","Kinsta Starter Shared Hosting Kinsta Wordpress Hosting"
"9096172372207","KnownHost WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","product URL","true","Enterprise WordPress Hosting via name","https://www.knownhost.com/shared-hosting/","KnownHost WP Shared Hosting KnownHost Wordpress Hosting"
"9096172503279","MochaHost WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","product URL","true","Enterprise WordPress Hosting via name","https://mochahost.com/wordpress","MochaHost WP Shared Hosting MochaHost Wordpress Hosting"
"9096172667119","Namecheap EasyWP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","description","true","Enterprise WordPress Hosting via name","https://www.namecheap.com/hosting/shared/","Namecheap EasyWP Shared Hosting Namecheap Wordpress Hosting"
"9096172798191","ScalaHosting WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","description","true","Enterprise WordPress Hosting via name","https://www.scalahosting.com/shared-hosting/","ScalaHosting WP Shared Hosting ScalaHosting Wordpress Hosting"
"9096172962031","SiteGround StartUp Shared Hosting","Enterprise WordPress Hosting | High Traffic WordPress Hosting","Enterprise WordPress Hosting:name | High Traffic WordPress Hosting:name","description","true","Enterprise WordPress Hosting via name; High Traffic WordPress Hosting via name","https://www.siteground.com/web-hosting","SiteGround StartUp Shared Hosting SiteGround Wordpress Hosting"
"9096173093103","TMDHosting WP Shared Hosting","High Traffic WordPress Hosting","High Traffic WordPress Hosting:name","product URL","true","High Traffic WordPress Hosting via name","https://www.tmdhosting.com/shared-hosting.html","TMDHosting WP Shared Hosting TMDHosting Wordpress Hosting"
"9096173224175","UltaHost WP Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","product URL","true","Enterprise WordPress Hosting via name","https://ultahost.com/shared-hosting","UltaHost WP Shared Hosting UltaHost Wordpress Hosting"
"9096173355247","WP Engine Growth Shared Hosting","High Traffic WordPress Hosting","High Traffic WordPress Hosting:name","product URL","true","High Traffic WordPress Hosting via name","https://wpengine.com/plans/","WP Engine Growth Shared Hosting WP Engine Wordpress Hosting"
"9096173551855","WP Engine Professional Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","product URL","true","Enterprise WordPress Hosting via name","https://wpengine.com/plans/","WP Engine Professional Shared Hosting WP Engine Wordpress Hosting"
"9096173682927","WP Engine Scale Shared Hosting","High Traffic WordPress Hosting","High Traffic WordPress Hosting:name","description","true","High Traffic WordPress Hosting via name","",""
"9096173813999","WP Engine Startup Shared Hosting","Enterprise WordPress Hosting","Enterprise WordPress Hosting:name","product URL","true","Enterprise WordPress Hosting via name","https://wpengine.com/plans/","WP Engine Startup Shared Hosting WP Engine Wordpress Hosting"
"9096861286639","A2 Hosting Business Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096861384943","A2 Hosting Enterprise Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096861450479","A2 Hosting Premium Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096861679855","Bluehost Business WordPress Hosting – Powerful, Secure & Scalable for Growing Sites","Managed WordPress Hosting","Managed WordPress Hosting:name","description","true","Managed WordPress Hosting via name","",""
"9096861712623","Bluehost Premium WordPress Hosting – High-Performance Managed Hosting for Demanding Sites","Managed WordPress Hosting","Managed WordPress Hosting:name","description","true","Managed WordPress Hosting via name","",""
"9096861745391","Cloudways Basic Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096861843695","Cloudways Business Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096861909231","Cloudways Pro Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096861974767","HostGator Business Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862073071","HostGator Enterprise Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862138607","HostGator Pro Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862236911","InMotion Hosting Business Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862269679","InMotion Hosting Premium Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862335215","InMotion Hosting Pro Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862466287","Kinsta Business Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862564591","Kinsta Premium Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862630127","Liquid Web Business Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862728431","Liquid Web Enterprise Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862826735","Liquid Web Pro Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096862925039","SiteGround Basic Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096863023343","SiteGround Business Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096863088879","SiteGround Pro Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096863154415","WP Engine Basic Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096863219951","WP Engine Enterprise Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9096863285487","WP Engine Pro Managed Hosting","Fully Managed Servers | DevOps Managed Services","Fully Managed Servers:name | DevOps Managed Services:name","description","true","Fully Managed Servers via name; DevOps Managed Services via name","",""
"9102029947119","Smartly.io (AI for social media ad optimization)","Ad Creative Optimization AI","Ad Creative Optimization AI:name","description","true","Ad Creative Optimization AI via name","",""
"9102031290607","AdCreative.ai (AI for generating ad creatives)","Ad Copy Generation AI | Ad Creative Optimization AI","Ad Copy Generation AI:name | Ad Creative Optimization AI:name","product URL","true","Ad Copy Generation AI via name; Ad Creative Optimization AI via name","https://www.adcreative.ai",""
"9102031388911","The Trade Desk (AI for programmatic advertising)","Programmatic Advertising AI","Programmatic Advertising AI:name","description","true","Programmatic Advertising AI via name","",""
"9102031454447","Criteo (AI for retail media and ad targeting)","Ad Performance Analytics AI | Ad Copy Generation AI","Ad Performance Analytics AI:name | Ad Copy Generation AI:name","description","true","Ad Performance Analytics AI via name; Ad Copy Generation AI via name","",""
"9102031487215","Quantcast (AI for audience insights and ad targeting)","Audience Targeting AI","Audience Targeting AI:name","description","true","Audience Targeting AI via name","",""
"9102031519983","AdRoll (AI for retargeting and ad campaigns)","Ad Performance Analytics AI | Ad Copy Generation AI","Ad Performance Analytics AI:name | Ad Copy Generation AI:name","product URL","true","Ad Performance Analytics AI via name; Ad Copy Generation AI via name","https://www.adroll.com",""
"9102031552751","Bannerflow (AI for ad creative automation)","Ad Creative Optimization AI","Ad Creative Optimization AI:name","description","true","Ad Creative Optimization AI via name","",""
"9102031585519","Marin Software (AI for cross-channel ad optimization)","Ad Creative Optimization AI","Ad Creative Optimization AI:name","description","true","Ad Creative Optimization AI via name","",""
"9102031618287","WordStream (AI for PPC campaign management)","Ad Creative Optimization AI | Ad Performance Analytics AI","Ad Creative Optimization AI:name | Ad Performance Analytics AI:name","product URL","true","Ad Creative Optimization AI via name; Ad Performance Analytics AI via name","https://www.wordstream.com","WordStream (AI for PPC campaign management) WordStream Advertising AI"
"9102031651055","Albert.ai (AI for autonomous ad campaign optimization)","Ad Creative Optimization AI","Ad Creative Optimization AI:name","description","true","Ad Creative Optimization AI via name","",""
"9102044201199","Shopify Basic","Shopify-Compatible Hosting","Shopify-Compatible Hosting:name","description","true","Shopify-Compatible Hosting via name","",""
"9102044233967","Shopify Advanced","Shopify-Compatible Hosting","Shopify-Compatible Hosting:name","description","true","Shopify-Compatible Hosting via name","",""
"9102044266735","Shopify Plus","Shopify-Compatible Hosting","Shopify-Compatible Hosting:name","description","true","Shopify-Compatible Hosting via name","",""
"9102044299503","Shopify Starter","Shopify-Compatible Hosting","Shopify-Compatible Hosting:name","description","true","Shopify-Compatible Hosting via name","",""
"9102044332271","BigCommerce Standard","BigCommerce Hosting","BigCommerce Hosting:name","description","true","BigCommerce Hosting via name","",""
"9102044365039","BigCommerce Plus","BigCommerce Hosting","BigCommerce Hosting:name","description","true","BigCommerce Hosting via name","",""
"9102044397807","BigCommerce Pro","BigCommerce Hosting","BigCommerce Hosting:name","description","true","BigCommerce Hosting via name","",""
"9102044430575","BigCommerce Enterprise","BigCommerce Hosting","BigCommerce Hosting:name","description","true","BigCommerce Hosting via name","",""
"9102044463343","Squarespace Commerce Plans","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.squarespace.com","Squarespace Commerce Plans Squarespace E-Commerce Hosting"
"9102044496111","Big Cartel Paid Plans","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.bigcartel.com","Big Cartel Paid Plans Big Cartel E-Commerce Hosting"
"9102044528879","Shift4Shop (formerly 3dcart) Plans","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://www.shift4shop.com","Shift4Shop (formerly 3dcart) Plans Shift4Shop E-Commerce Hosting"
"9102044561647","Volusion Plans","BigCommerce Hosting","BigCommerce Hosting:name","description","true","BigCommerce Hosting via name","https://www.volusion.com","Volusion Plans Volusion E-Commerce Hosting"
"9102044627183","Miva (hosted option)","PCI-Compliant Hosting","PCI-Compliant Hosting:name","product URL","true","PCI-Compliant Hosting via name","https://www.miva.com","Miva (hosted option) Miva E-Commerce Hosting"
"9102044659951","Weebly eCommerce","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.weebly.com","Weebly eCommerce Weebly E-Commerce Hosting"
"9102044692719","BigCommerce Essentials (umbrella)","BigCommerce Hosting","BigCommerce Hosting:name","description","true","BigCommerce Hosting via name","",""
"9102044725487","Ecwid (premium plan)","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.ecwid.com","Ecwid (premium plan) Ecwid E-Commerce Hosting"
"9102081622255","Wix Business ( eCommerce Plans)","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://www.wix.com","Wix Business ( eCommerce Plans) Wix E-Commerce Hosting"
"9102081655023","Squarespace Commerce Advanced (Basic)","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.squarespace.com","Squarespace Commerce Advanced (Basic) Squarespace E-Commerce Hosting"
"9102081687791","3dcart Basic Pro Enterprise (older branding)","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://www.shift4shop.com","3dcart Basic Pro Enterprise (older branding) Shift4Shop E-Commerce Hosting"
"9102081720559","WooCommerce Hosting (various tiers)","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://woocommerce.com","WooCommerce Hosting (various tiers) WooCommerce E-Commerce Hosting"
"9102081753327","Hostinger eCommerce Hosting WooCommerce Hosting","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://www.hostinger.com","Hostinger eCommerce Hosting WooCommerce Hosting Hostinger E-Commerce Hosting"
"9102081786095","Managed WooCommerce Hosting","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://woocommerce.com","Managed WooCommerce Hosting WooCommerce E-Commerce Hosting"
"9102081851631","Managed Magento Hosting","Magento Hosting","Magento Hosting:name","description","true","Magento Hosting via name","",""
"9102081884399","SiteGround WooCommerce Magento Optimized","Magento Hosting","Magento Hosting:name","description","true","Magento Hosting via name","",""
"9102081917167","WP Engine (Commerce WooCommerce)","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://wpengine.com","WP Engine (Commerce WooCommerce) WP Engine E-Commerce Hosting"
"9102081949935","Liquid Web eCommerce Managed Hosting","Magento Hosting","Magento Hosting:name","description","true","Magento Hosting via name","",""
"9102081982703","A2 Hosting (Turbo Magento eCommerce)","Magento Hosting","Magento Hosting:name","product URL","true","Magento Hosting via name","https://www.a2hosting.com","A2 Hosting (Turbo Magento eCommerce) A2 Hosting E-Commerce Hosting"
"9102082015471","InMotion Hosting (VPS eCommerce)","Magento Hosting","Magento Hosting:name","product URL","true","Magento Hosting via name","https://www.inmotionhosting.com","InMotion Hosting (VPS eCommerce) InMotion Hosting E-Commerce Hosting"
"9102082048239","DreamHost WooCommerce Hosting","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.dreamhost.com","DreamHost WooCommerce Hosting DreamHost E-Commerce Hosting"
"9102082113775","Kinsta WooCommerce Hosting","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://kinsta.com","Kinsta WooCommerce Hosting Kinsta E-Commerce Hosting"
"9102082146543","GreenGeeks WooCommerce eCommerce Hosting","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.greengeeks.com","GreenGeeks WooCommerce eCommerce Hosting GreenGeeks E-Commerce Hosting"
"9102082179311","Cloudways (WooCommerce Magento on cloud servers)","Magento Hosting","Magento Hosting:name","description","true","Magento Hosting via name","",""
"9102082212079","Pagely Commerce Woo Hosting","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://www.pagely.com","Pagely Commerce Woo Hosting Pagely E-Commerce Hosting"
"9102082244847","Pressable WooCommerce Hosting","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://pressable.com","Pressable WooCommerce Hosting Pressable E-Commerce Hosting"
"9102082277615","WordPress.com Commerce (self-hosted variant)","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://wordpress.com","WordPress.com Commerce (self-hosted variant) WordPress.com E-Commerce Hosting"
"9102082310383","Pressable Pressable eCommerce","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://pressable.com","Pressable Pressable eCommerce Pressable E-Commerce Hosting"
"9102082343151","WP Engine EverCache Commerce Plans","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://wpengine.com","WP Engine EverCache Commerce Plans WP Engine E-Commerce Hosting"
"9102082375919","Bluehost Managed WooCommerce Premium","BigCommerce Hosting","BigCommerce Hosting:name","description","true","BigCommerce Hosting via name","https://bluehost.sjv.io/DyPV95","Bluehost Managed WooCommerce Premium Bluehost E-Commerce Hosting"
"9102082408687","HostGator Cloud for eCommerce WooCommerce","BigCommerce Hosting","BigCommerce Hosting:name","description","true","BigCommerce Hosting via name","https://www.hostgator.com","HostGator Cloud for eCommerce WooCommerce HostGator E-Commerce Hosting"
"9102082474223","Liquid Web Nexcess Magento Plans","Magento Hosting","Magento Hosting:name","description","true","Magento Hosting via name","",""
"9102082506991","SiteGround GoGeek GrowBig for WooCommerce Magento","Magento Hosting","Magento Hosting:name","description","true","Magento Hosting via name","",""
"9102082572527","ScalaHosting Woo eCommerce","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://www.scalahosting.com","ScalaHosting Woo eCommerce ScalaHosting E-Commerce Hosting"
"9102082605295","WPX Hosting (with WooCommerce)","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://wpx.net","WPX Hosting (with WooCommerce) WPX Hosting E-Commerce Hosting"
"9102082638063","DreamPress WooCommerce eCommerce","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://www.dreamhost.com","DreamPress WooCommerce eCommerce DreamHost E-Commerce Hosting"
"9102082670831","Pagely Enterprise Commerce","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.pagely.com","Pagely Enterprise Commerce Pagely E-Commerce Hosting"
"9102082736367","Flywheel (WooCommerce)","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://getflywheel.com","Flywheel (WooCommerce) Flywheel E-Commerce Hosting"
"9102082769135","Media Temple VPS Managed for eCommerce","Magento Hosting","Magento Hosting:name","description","true","Magento Hosting via name","https://mediatemple.net","Media Temple VPS Managed for eCommerce Media Temple E-Commerce Hosting"
"9102082801903","FastComet WooCommerce Hosting","BigCommerce Hosting","BigCommerce Hosting:name","product URL","true","BigCommerce Hosting via name","https://www.fastcomet.com","FastComet WooCommerce Hosting FastComet E-Commerce Hosting"
"9102082834671","WebHostFace Shared Hosting Mini","High Traffic Store Hosting","High Traffic Store Hosting:name","product URL","true","High Traffic Store Hosting via name","https://www.webhostface.com/shared-hosting/","WebHostFace Shared Hosting Mini WebHostFace E-Commerce Hosting"
"9102082867439","InterServer Ecommerce VPS hosting","Magento Hosting","Magento Hosting:name","description","true","Magento Hosting via name","https://www.interserver.net","InterServer Ecommerce VPS hosting InterServer E-Commerce Hosting"
"9104493150447","Be My Eyes AI (AI for visual assistance for the blind)","Visual Assistance AI","Visual Assistance AI:name","description","true","Visual Assistance AI via name","",""
"9104493183215","Voiceitt (AI for speech recognition for disabilities)","Speech-to-Text AI | Text-to-Speech AI","Speech-to-Text AI:name | Text-to-Speech AI:name","product URL","true","Speech-to-Text AI via name; Text-to-Speech AI via name","https://voiceitt.com","Voiceitt (AI for speech recognition for disabilities) Voiceitt Accessibility AI"
"9104493215983","Ava (AI for real-time captioning for the deaf)","Real-Time Captioning AI","Real-Time Captioning AI:name","description","true","Real-Time Captioning AI via name","",""
"9104493248751","Seeing AI (AI for visual narration for the blind)","Visual Assistance AI","Visual Assistance AI:name","product URL","true","Visual Assistance AI via name","https://www.microsoft.com/en-us/ai/seeing-ai",""
"9104493281519","OrCam MyEye (AI for reading and object recognition)","Sign Language Recognition AI","Sign Language Recognition AI:name","product URL","true","Sign Language Recognition AI via name","https://www.orcam.com","OrCam MyEye (AI for reading and object recognition) OrCam Accessibility AI"
"9104493314287","CaptionMate (AI for real-time call captioning)","Real-Time Captioning AI","Real-Time Captioning AI:name","description","true","Real-Time Captioning AI via name","",""
"9104493379823","AccessiBe (AI for web accessibility compliance)","Real-Time Captioning AI","Real-Time Captioning AI:name","description","true","Real-Time Captioning AI via name","",""
"9104493478127","Stark AI (AI for accessible design testing)","Real-Time Captioning AI","Real-Time Captioning AI:name","product URL","true","Real-Time Captioning AI via name","https://www.getstark.co","Stark AI (AI for accessible design testing) Stark Accessibility AI"
"9104547021039","Blue River Technology (AI for precision weed control)","Precision Farming AI","Precision Farming AI:name","description","true","Precision Farming AI via name","",""
"9104547086575","Farm-ng (AI for autonomous farming equipment)","Precision Farming AI","Precision Farming AI:name","product URL","true","Precision Farming AI via name","https://farm-ng.com","Farm-ng (AI for autonomous farming equipment) Farm-ng Agriculture AI"
"9104547119343","AgriAI (AI for crop yield prediction and analytics)","Yield Prediction AI","Yield Prediction AI:name","description","true","Yield Prediction AI via name","",""
"9104547152111","CropX (AI for soil monitoring and irrigation optimization)","Crop Monitoring AI | Soil Analysis AI","Crop Monitoring AI:name | Soil Analysis AI:name","description","true","Crop Monitoring AI via name; Soil Analysis AI via name","",""
"9104547184879","Taranis (AI for crop health monitoring via drones)","Crop Monitoring AI","Crop Monitoring AI:name","description","true","Crop Monitoring AI via name","",""
"9104547217647","Prospera (AI for agricultural data analytics)","Crop Monitoring AI","Crop Monitoring AI:name","description","true","Crop Monitoring AI via name","https://prospera.ag","Prospera (AI for agricultural data analytics) Prospera Agriculture AI"
"9104547250415","AgroScout (AI for pest and disease detection)","Agri-Robotics AI","Agri-Robotics AI:name","description","true","Agri-Robotics AI via name","https://agro-scout.com/","AgroScout (AI for pest and disease detection) AgroScout Agriculture AI"
"9104547283183","FarmWise (AI for autonomous weeding robots)","Agri-Robotics AI","Agri-Robotics AI:name","product URL","true","Agri-Robotics AI via name","https://farmwise.io/","FarmWise (AI for autonomous weeding robots) FarmWise Agriculture AI"
"9104547315951","Climate FieldView (AI for farm data management and insights)","Crop Monitoring AI","Crop Monitoring AI:name","product URL","true","Crop Monitoring AI via name","https://climate.com","Climate FieldView (AI for farm data management and insights) Climate FieldView Agriculture AI"
"9104547348719","Gamaya (AI for hyperspectral crop analysis)","Soil Analysis AI","Soil Analysis AI:name","description","true","Soil Analysis AI via name","",""
"9104547381487","OneSoil (AI for soil and crop monitoring)","Crop Monitoring AI","Crop Monitoring AI:name","description","true","Crop Monitoring AI via name","",""
"9104547447023","Plantix (AI for plant disease diagnosis)","Crop Monitoring AI","Crop Monitoring AI:name","description","true","Crop Monitoring AI via name","https://plantix.net","Plantix (AI for plant disease diagnosis) Plantix Agriculture AI"
"9104547512559","AgEagle (AI for drone-based farm analytics)","Crop Monitoring AI","Crop Monitoring AI:name","description","true","Crop Monitoring AI via name","",""
"9104547545327","Ceres Imaging (AI for aerial crop health imaging)","Crop Monitoring AI","Crop Monitoring AI:name","description","true","Crop Monitoring AI via name","",""
"9104580018415","Niantic AI (AI for AR gaming and experiences)","AR Commerce AI","AR Commerce AI:name","description","true","AR Commerce AI via name","",""
"9104580051183","Snap AI (AI for AR lenses and filters on Snapchat)","AR Commerce AI","AR Commerce AI:name","description","true","AR Commerce AI via name","",""
"9104580083951","Vuforia (AI for AR development and object recognition)","AR Object Recognition AI","AR Object Recognition AI:name","description","true","AR Object Recognition AI via name","",""
"9104580149487","Blippar (AI for AR content creation and marketing)","AR Commerce AI","AR Commerce AI:name","description","true","AR Commerce AI via name","",""
"9104580182255","Zappar (AI for AR experiences and campaigns)","AR Commerce AI","AR Commerce AI:name","description","true","AR Commerce AI via name","",""
"9104580215023","8th Wall (AI for web-based AR development)","AR Commerce AI","AR Commerce AI:name","description","true","AR Commerce AI via name","",""
"9104580247791","ARCore (Google) (AI for AR app development)","AR Commerce AI","AR Commerce AI:name","description","true","AR Commerce AI via name","",""
"9104580280559","ARKit (Apple) (AI for iOS AR applications)","AR Commerce AI","AR Commerce AI:name","description","true","AR Commerce AI via name","",""
"9104580346095","Spark AR (AI for AR effects on Meta platforms)","AR Commerce AI","AR Commerce AI:name","description","true","AR Commerce AI via name","",""
"9104610820335","Salesforce Einstein (AI for CRM and sales forecasting)","Revenue Forecasting AI","Revenue Forecasting AI:name","description","true","Revenue Forecasting AI via name","",""
"9104610853103","HubSpot AI (AI for marketing automation and lead nurturing)","CRM AI","CRM AI:name","description","true","CRM AI via name","",""
"9104610885871","Zoho AI (AI for business process automation and analytics)","Business Intelligence AI","Business Intelligence AI:name","description","true","Business Intelligence AI via name","",""
"9104610918639","Pipedrive AI (AI for sales pipeline optimization)","CRM AI","CRM AI:name","description","true","CRM AI via name","",""
"9104610951407","Zendesk AI (AI for customer support automation)","CRM AI","CRM AI:name","description","true","CRM AI via name","",""
"9104610984175","Marketo Engage (AI for marketing campaign optimization)","Process Automation AI","Process Automation AI:name","description","true","Process Automation AI via name","https://business.adobe.com/products/marketo/pricing.html","Marketo Engage (AI for marketing campaign optimization) Adobe Business AI"
"9104611016943","Dynamics 365 AI (Microsoft’s AI for business insights)","Business Intelligence AI","Business Intelligence AI:name","description","true","Business Intelligence AI via name","",""
"9104611049711","Freshworks AI (AI for CRM and customer engagement)","CRM AI","CRM AI:name","description","true","CRM AI via name","",""
"9104611082479","Sprinklr (AI for social media and customer experience management)","Business Intelligence AI","Business Intelligence AI:name","description","true","Business Intelligence AI via name","",""
"9104611148015","Hootsuite Insights (AI for social media analytics)","Business Intelligence AI","Business Intelligence AI:name","description","true","Business Intelligence AI via name","",""
"9104611180783","Odoo AI (AI for ERP and business management)","Business Intelligence AI","Business Intelligence AI:name","description","true","Business Intelligence AI via name","",""
"9104611213551","Netsuite AI (AI for financial and operational insights)","Business Intelligence AI","Business Intelligence AI:name","description","true","Business Intelligence AI via name","",""
"9104611246319","ActiveCampaign (AI for email marketing automation)","CRM AI","CRM AI:name","description","true","CRM AI via name","",""
"9104611279087","Keap (AI for small business CRM and automation)","CRM AI","CRM AI:name","description","true","CRM AI via name","",""
"9104611311855","Monday.com AI (AI for project management and workflows)","Process Automation AI","Process Automation AI:name","description","true","Process Automation AI via name","",""
