"product_id","title","status","official_url","skip_reason","current_word_count","generated_word_count","existing_seo_title","existing_seo_description"
"9148454240495","Bluehost CLOUD 25 – High-Capacity Cloud Hosting for Agencies & Power Users","ACTIVE","https://www.bluehost.com/cloud-hosting?clickid=08b42548N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","Could not gather enough trustworthy source material","146","0","Bluehost CLOUD 25 – High-Performance Cloud Hosting for Agencies","75 vCPUs, SSD storage, and 100% uptime SLA deliver powerful cloud hosting for agencies and high-traffic applications."
"9148700786927","Bluehost CLOUD 50 – Ultra-High-Performance Cloud Hosting for Enterprise Workloads","ACTIVE","https://www.bluehost.com/cloud-hosting?clickid=0952fd5aN33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","Could not gather enough trustworthy source material","142","0","Bluehost CLOUD 50 – Enterprise-Grade Cloud Hosting Power","150 vCPUs, SSD storage, and 100% uptime SLA deliver extreme performance for enterprise cloud workloads."
"9149206036719","Bluehost Standard NVMe 4 VPS – Entry-Level Virtual Server with High-Speed Storage","ACTIVE","https://www.bluehost.com/vps-hosting?clickid=0a814430N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","Could not gather enough trustworthy source material","108","0","Bluehost Standard NVMe 4 VPS – Fast Entry-Level VPS Hosting","2 vCPUs, 4GB RAM, and NVMe storage deliver dependable starter VPS performance with unmetered bandwidth."
"9149968482543","Bluehost Enhanced NVMe 8 VPS – High-Speed VPS with Expanded Storage","ACTIVE","https://www.bluehost.com/vps-hosting?clickid=0aaf5912N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","Could not gather enough trustworthy source material","106","0","Bluehost Enhanced NVMe 8 VPS – High-Performance Managed VPS","4 vCPUs, 8GB RAM, and 200GB NVMe storage deliver strong managed VPS performance for growing applications."
"9151930663151","Bluehost Ultimate NVMe 16 VPS – Maximum Power and Storage for High-Demand Applications","ACTIVE","https://www.bluehost.com/vps-hosting?clickid=0aeab467N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","Could not gather enough trustworthy source material","122","0","Bluehost Ultimate NVMe 16 VPS – High-Power VPS for Demanding Apps","8 vCPUs, 16GB RAM, and 450GB NVMe storage provide high-speed performance for enterprise-grade VPS workloads."
"9152032506095","Bluehost NVMe 2 VPS – Affordable Entry-Level Virtual Server for Small Projects","ACTIVE","https://www.bluehost.com/vps-hosting","Could not gather enough trustworthy source material","102","0","Bluehost NVMe 2 VPS – Budget-Friendly VPS for Small Projects","1 vCPU, 2GB RAM, and NVMe storage make this an affordable VPS for testing, small apps, and lightweight workloads."
"9152051544303","Bluehost NVMe 4 VPS – Faster Performance and More Storage for Growing Projects","ACTIVE","https://www.bluehost.com/vps-hosting","Could not gather enough trustworthy source material","90","0","Bluehost NVMe 4 VPS – Scalable VPS for Growing Projects","2 vCPUs, 4GB RAM, and 100GB NVMe storage provide reliable performance for small-to-mid-level applications."
"9152072155375","Bluehost NVMe 8 VPS – High-Performance VPS for Larger Tech Stacks","ACTIVE","https://www.bluehost.com/vps-hosting","Could not gather enough trustworthy source material","88","0","Bluehost NVMe 8 VPS – Powerful VPS for Larger Development Stacks","4 vCPUs, 8GB RAM, and 200GB NVMe storage offer fast, scalable performance for modern applications and growing workloads."
"9152079003887","Bluehost NVMe 16 VPS – Maximum-Speed VPS for Heavy-Duty Applications","ACTIVE","https://www.bluehost.com/vps-hosting","Could not gather enough trustworthy source material","91","0","Bluehost NVMe 16 VPS – High-Speed VPS for Demanding Workloads","8 vCPUs, 16GB RAM, and 450GB NVMe storage deliver strong performance for large applications, heavy workloads, and high-traffic environments."
"9152086507759","Bluehost Standard NVMe 32 Dedicated Server – High-Performance Hosting with Fully Dedicated Resources","ACTIVE","https://www.bluehost.com/dedicated-hosting?clickid=0c6b6104N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","Could not gather enough trustworthy source material","108","0","Bluehost Standard NVMe 32 – High-Performance Dedicated Hosting","8 CPU cores, 32GB RAM, and 1TB NVMe storage provide powerful, fully dedicated resources for demanding websites and applications."
"9152089653487","Bluehost Enhanced NVMe 64 Dedicated Server – High-Capacity Power for Heavy-Duty Applications","ACTIVE","https://www.bluehost.com/dedicated-hosting?clickid=0cedd776N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","Could not gather enough trustworthy source material","109","0","Bluehost Enhanced NVMe 64 – High-Capacity Dedicated Server for Heavy Workloads","Get enterprise-level performance with Bluehost Enhanced NVMe 64 featuring 16 CPU cores, 64GB RAM, 2TB NVMe storage, unmetered bandwidth, and full dedicated resources."
"9152094666991","Bluehost Premium NVMe 128 Dedicated Server – Extreme Performance for Enterprise Workloads","ACTIVE","https://www.bluehost.com/dedicated-hosting?clickid=0cf85ec7N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","Could not gather enough trustworthy source material","105","0","Bluehost Premium NVMe 128 – Enterprise-Grade Dedicated Server Performance","32 CPU cores, 128GB RAM, and 3TB NVMe storage deliver extreme performance for enterprise workloads, large databases, and high-demand systems."
"9153085276399","Ericsson AI (AI for 5G network management)","ACTIVE","https://www.ericsson.com/en/networks/offerings/artificial-intelligence","Could not gather enough trustworthy source material","15","0","",""
"9153085440239","Huawei AI (AI for telecom infrastructure analytics)","ACTIVE","https://carrier.huawei.com/en/products/core-network","Could not gather enough trustworthy source material","13","0","",""
"9153158119663","ClosersCopy (AI for sales and marketing copy)","ACTIVE","https://www.closerscopy.com/pricing","Could not gather enough trustworthy source material","12","0","",""
"9153158906095","QuillBot (AI for paraphrasing and summarizing text)","ACTIVE","https://quillbot.com/pricing","Could not gather enough trustworthy source material","12","0","",""
"9153243087087","Optoro (AI for reverse logistics and returns)","ACTIVE","https://www.optoro.com/","Could not gather enough trustworthy source material","13","0","",""
"9153243381999","Bringg (AI for delivery orchestration)","ACTIVE","https://www.bringg.com/","Could not gather enough trustworthy source material","14","0","",""
"9177875775727","Tripadvisor AI (AI for personalized travel recommendations)","ACTIVE","https://www.tripadvisor.com/","Could not gather enough trustworthy source material","13","0","Tripadvisor AI","Tripadvisor AI for personalized travel planning and recommendations."
"9177875874031","Expedia AI (AI for travel itinerary planning)","ACTIVE","https://www.expedia.com/","Could not gather enough trustworthy source material","14","0","Expedia AI","Expedia AI for AI-powered travel itinerary planning."
"9177892159727","Adobe Premiere Pro AI: AI features for automated video editing","ACTIVE","https://www.adobe.com/creativecloud/plans.html","Could not gather enough trustworthy source material","23","0","Adobe Premiere Pro | Professional AI Video Editing","Edit videos professionally with AI-powered features in Premiere Pro."
"9177892454639","Kaiber: AI for creating animated videos from prompts","ACTIVE","https://www.kaiber.ai/pricing","Could not gather enough trustworthy source material","21","0","Kaiber | AI Animated Video Creator","Create unique animated videos from text prompts with AI generation."
"9177892520175","Videoleap AI: Mobile-friendly AI video editing tool","ACTIVE","https://www.videoleapapp.com/pricing","Could not gather enough trustworthy source material","23","0","Videoleap AI | Mobile Video Editor with AI","Edit videos professionally on mobile with AI-powered features and effects."
"9177940852975","Unreal Engine VR AI (AI for immersive VR experiences)","ACTIVE","https://www.unrealengine.com/en-US","Could not gather enough trustworthy source material","14","0","Unreal Engine VR AI","Unreal Engine AI-powered VR for gaming, simulations, and immersive content."
"9195610472687","Engagedly 360 Degree Feedback","ACTIVE","https://engagedly.com/","Could not gather enough trustworthy source material","92","0","Engagedly 360 Degree Feedback Software for Employee Engagement","Run effective 360-degree feedback with Engagedly. Improve leadership development, employee engagement, and performance management."
"9195610570991","Assemblo 360 Degree Feedback","ACTIVE","https://www.assemblo.com/","Could not gather enough trustworthy source material","88","0","Assemblo 360 Degree Feedback Software for Leadership Development","Deliver structured 360-degree feedback with Assemblo. Support leadership growth, coaching programs, and actionable employee development."
"9195611324655","IBM Kenexa 360 Degree Feedback","ACTIVE","https://www.ibm.com/in-*","Could not gather enough trustworthy source material","96","0","IBM Kenexa 360 Degree Feedback Software for Enterprise Talent Management","Run enterprise-scale 360-degree feedback with IBM Kenexa. Gain deep leadership insights, support succession planning, and drive performance improvement."
"9195725553903","ArchiCAD - BIM Software for Professional Architectural Design","ACTIVE","https://www.graphisoft.com/en-us/case-studies/archicad-implementation-at-the-right-moment-goias-arena","Could not gather enough trustworthy source material","56","0","ArchiCAD BIM Software for Advanced Architectural Design","ArchiCAD is a professional BIM and 3D architecture software that helps architects design, collaborate, and document complex building projects with accuracy and efficiency."
"9195725619439","Twinmotion - Real-Time 3D Visualization Software for Architects","ACTIVE","https://www.twinmotion.com/","Could not gather enough trustworthy source material","54","0","Twinmotion Real-Time 3D Visualization Software for Architecture","Twinmotion is a real-time 3D visualization tool for architects and designers to create immersive renders, videos, and VR experiences directly from BIM and CAD models."
