"product_id","graphql_id","title","vendor","old_url","new_url","changed","source_method","official_domain","url_status_before","assessment_before","landing_type_before","chosen_landing_type","chosen_http_status","applied","apply_error","selection_reason"
"9104610820335","gid://shopify/Product/9104610820335","Salesforce Einstein (AI for CRM and sales forecasting)","Salesforce","https://www.salesforce.com/solutions/einstein-ai/pricing","https://salesforce.com/","true","fallback_homepage","salesforce.com","unreachable","likely_official_website","unreachable","product_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9104610918639","gid://shopify/Product/9104610918639","Pipedrive AI (AI for sales pipeline optimization)","Pipedrive","https://www.pipedrive.com/en/pricing","https://pipedrive.com/","true","fallback_homepage","pipedrive.com","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9104610984175","gid://shopify/Product/9104610984175","Marketo Engage (AI for marketing campaign optimization)","Adobe","https://business.adobe.com/products/marketo/pricing.html","https://business.adobe.com/","true","fallback_homepage","business.adobe.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9104611082479","gid://shopify/Product/9104611082479","Sprinklr (AI for social media and customer experience management)","Sprinklr","https://www.sprinklr.com/pricing","https://sprinklr.com/","true","fallback_homepage","sprinklr.com","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9104611213551","gid://shopify/Product/9104611213551","Netsuite AI (AI for financial and operational insights)","Oracle Netsuite","https://www.netsuite.com/portal/products/erp.shtml","https://netsuite.com/","true","fallback_homepage","netsuite.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9107921993967","gid://shopify/Product/9107921993967","DeepCode (AI for code analysis and bug detection)","DeepCode (acquired by Snyk)","https://snyk.io/developer-security/deepcode","https://snyk.io/","true","fallback_homepage","snyk.io","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9107922616559","gid://shopify/Product/9107922616559","Codeium (AI autocomplete & search for developers)","Codeium","https://windsurf.com/","https://codeium.io/","true","fallback_homepage","codeium.io","working","unclear","home_page","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9108446249199","gid://shopify/Product/9108446249199","Jukebox (AI for generating music with lyrics)","OpenAI","https://openai.com/index/jukebox","https://openai.com/","true","fallback_homepage","openai.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9108446314735","gid://shopify/Product/9108446314735","MuseNet (AI for multi-instrument music composition)","OpenAI","https://openai.com/index/musenet","https://openai.com/","true","fallback_homepage","openai.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9111283269871","gid://shopify/Product/9111283269871","Ultimate.ai (AI for multilingual customer support)","Ultimate.ai","https://www.zendesk.com/in/service/ai/ai-agents","https://ultimateai.com/","true","web_search_homepage","ultimateai.com","working","unclear","other_page","home_page","200","true","","Used the official website homepage because a confident product page was not available"
"9111822631151","gid://shopify/Product/9111822631151","Tableau AI (AI for data visualization and insights)","Tableau","https://www.tableau.com/pricing","https://tableau.com/","true","fallback_homepage","tableau.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9111822729455","gid://shopify/Product/9111822729455","H2O.ai (Open-source AI for predictive analytics)","H2O.ai","https://h2o.ai/pricing","https://h2o.ai/","true","fallback_homepage","h2o.ai","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9111822991599","gid://shopify/Product/9111822991599","Qlik Sense (AI for data visualization and insights)","Qlik","https://www.qlik.com/us/try-or-buy/download-qlik-sense","https://qlik.com/","true","fallback_homepage","qlik.com","unreachable","likely_official_website","unreachable","product_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9111823253743","gid://shopify/Product/9111823253743","TIBCO Spotfire (AI for advanced data analytics)","TIBCO","https://www.spotfire.com/","https://www.spotfire.com/","false","existing_homepage","spotfire.com","working","unclear","home_page","home_page","200","false","","Current metafield already resolves to an official-looking homepage"
"9111849107695","gid://shopify/Product/9111849107695","Quizlet (Study tools and flashcards)","Quizlet","https://quizlet.com/upgrade","https://quizlet.com/","true","fallback_homepage","quizlet.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9111849173231","gid://shopify/Product/9111849173231","Socratic (Google) for homework","Google","https://socratic.google.com/","https://socratic.google.com/","false","fallback_homepage","socratic.google.com","unreachable","unclear","unreachable","unreachable","","false","","Fell back to the official domain homepage because no better confirmed product page was available"
"9111849533679","gid://shopify/Product/9111849533679","Chegg AI (Study tools and tutoring)","Chegg","https://www.chegg.com/","https://chegg.com/","true","fallback_homepage","chegg.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9111871291631","gid://shopify/Product/9111871291631","AutoGrid (AI for energy grid optimization)","AutoGrid","https://www.auto-grid.com/","https://www.auto-grid.com/","false","existing_homepage","auto-grid.com","working","unclear","home_page","home_page","200","false","","Current metafield already resolves to an official-looking homepage"
"9112022712559","gid://shopify/Product/9112022712559","Pachama (AI for carbon offset verification and forestry)","Pachama","https://www.carbon-direct.com/","https://pachama.ai/","true","web_search_homepage","pachama.ai","working","unclear","home_page","home_page","200","true","","Used the official website homepage because a confident product page was not available"
"9112023040239","gid://shopify/Product/9112023040239","Ecopia AI (AI for environmental mapping and land use)","Ecopia AI","https://ecopia.ai/","https://ecopia.ai/","false","fallback_homepage","ecopia.ai","unreachable","unclear","unreachable","unreachable","","false","","Fell back to the official domain homepage because no better confirmed product page was available"
"9112044863727","gid://shopify/Product/9112044863727","Aequitas (AI for auditing bias and fairness in algorithms)","Aequitas","https://aequitas.dev/","https://aequitas.dev/","false","fallback_homepage","aequitas.dev","unreachable","unclear","unreachable","unreachable","","false","","Fell back to the official domain homepage because no better confirmed product page was available"
"9112044929263","gid://shopify/Product/9112044929263","What-If Tool (Google) (AI for analyzing ML model fairness)","Google","https://pair-code.github.io/what-if-tool","https://whatiftool.com/","true","fallback_homepage","whatiftool.com","working","unclear","other_page","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9112045191407","gid://shopify/Product/9112045191407","Responsible AI Toolkit (Microsoft) (AI for ethical AI development)","Microsoft","https://azure.microsoft.com/en-us/services/machine-learning/responsible-ai","https://azure.microsoft.com/","true","fallback_homepage","azure.microsoft.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9112477794543","gid://shopify/Product/9112477794543","Upstart (AI for credit risk assessment and lending)","Upstart","https://www.upstart.com/","https://upstart.com/","true","fallback_homepage","upstart.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9112479072495","gid://shopify/Product/9112479072495","Bloomberg Terminal AI (AI for financial market analysis)","Bloomberg","https://www.bloomberg.com/professional/solution/bloomberg-terminal","https://bloomberg.com/","true","fallback_homepage","bloomberg.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9113821282543","gid://shopify/Product/9113821282543","Unity AI (AI for game development and NPC behavior)","Unity","https://unity.com/products,/products","https://unity.com/","true","fallback_homepage","unity.com","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9113821413615","gid://shopify/Product/9113821413615","Unreal Engine AI (AI for realistic NPC and environment creation)","Unreal Engine","https://www.unrealengine.com/en-US","https://unrealengine.com/","true","fallback_homepage","unrealengine.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9113821577455","gid://shopify/Product/9113821577455","Artomatix (AI for 3D game asset generation)","Artomatix","https://boardmanmarinapark.com/boardman-marina-park-RV-campground.html","https://artomatix.ai/","true","fallback_homepage","artomatix.ai","working","unclear","other_page","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9113822003439","gid://shopify/Product/9113822003439","Havok AI (AI for physics-based game interactions)","Havok","https://www.havok.com/","https://havok.com/","true","fallback_homepage","havok.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9113822101743","gid://shopify/Product/9113822101743","AIGameDev (AI for game AI research and prototyping)","AIGameDev","https://aigamedev.com/","https://aigamedev.com/","false","fallback_homepage","aigamedev.com","unreachable","unclear","unreachable","unreachable","","false","","Fell back to the official domain homepage because no better confirmed product page was available"
"9113900351727","gid://shopify/Product/9113900351727","Zebra Medical Vision (AI for medical imaging analysis)","Zebra Medical Vision","https://www.zebra-med.com/","https://zebra-med.com/","true","fallback_homepage","zebra-med.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9113901105391","gid://shopify/Product/9113901105391","DeepMind Health (AI for medical research and diagnostics)","DeepMind","https://deepmind.google/research/health","https://deepmind.google/","true","fallback_homepage","deepmind.google","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9113901236463","gid://shopify/Product/9113901236463","Caption Health (AI for guided ultrasound imaging)","Caption Health","https://captionhealth.com/","https://captionhealth.com/","false","fallback_homepage","captionhealth.com","unreachable","unclear","unreachable","unreachable","","false","","Fell back to the official domain homepage because no better confirmed product page was available"
"9113902350575","gid://shopify/Product/9113902350575","Olive AI (AI for healthcare administrative automation)","Olive AI","https://www.waystar.com/","https://oliveai.ai/","true","web_search_homepage","oliveai.ai","working","unclear","home_page","home_page","200","true","","Used the official website homepage because a confident product page was not available"
"9114003669231","gid://shopify/Product/9114003669231","Talentsoft (AI for HR process automation)","Talentsoft","https://www.cegid.com/fr/produits/cegid-hr","https://talentsoft.ai/","true","fallback_homepage","talentsoft.ai","working","unclear","other_page","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9114057539823","gid://shopify/Product/9114057539823","CaseText (AI for legal research and drafting)","CaseText","https://www.thomsonreuters.com/en/cocounsel","https://casetext.io/","true","fallback_homepage","casetext.io","working","unclear","other_page","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9114057867503","gid://shopify/Product/9114057867503","Legislate (AI for contract creation and management)","Legislate","https://slate.com/?via=legislate.com%3A443","https://legislate.io/","true","fallback_homepage","legislate.io","working","unclear","home_page","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9116612755695","gid://shopify/Product/9116612755695","C3.ai (AI for manufacturing process optimization)","C3.ai","https://c3.ai/","https://c3.ai/","false","existing_domain_homepage","c3.ai","working","unclear","home_page","home_page","200","false","","Used the official website homepage because a confident product page was not available"
"9116612952303","gid://shopify/Product/9116612952303","GE Predix (AI for predictive maintenance in manufacturing)","GE","https://www.gevernova.com/software","https://gepredix.ai/","true","fallback_homepage","gepredix.ai","working","unclear","other_page","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9116613247215","gid://shopify/Product/9116613247215","SparkCognition (AI for predictive maintenance and analytics)","SparkCognition","https://www.sparkcognition.com/","https://sparkcognition.com/","true","fallback_homepage","sparkcognition.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9116690710767","gid://shopify/Product/9116690710767","Mindstrong (AI for mental health monitoring)","Mindstrong","https://mindstrong.com/","https://mindstrong.com/","false","fallback_homepage","mindstrong.com","unreachable","unclear","unreachable","unreachable","","false","","Fell back to the official domain homepage because no better confirmed product page was available"
"9116690907375","gid://shopify/Product/9116690907375","Happify (AI for mental wellness activities)","Happify","https://www.happify.com/","https://happify.com/","true","fallback_homepage","happify.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9116690972911","gid://shopify/Product/9116690972911","Calm AI (AI for personalized meditation and sleep aids)","Calm","https://www.calm.com/","https://calm.com/","true","fallback_homepage","calm.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9116869984495","gid://shopify/Product/9116869984495","Heliograf (AI for sports and election reporting)","The Washington Post","https://www.washingtonpost.com/pr/wp/2016/08/05/the-washington-post-experiments-with-automated-storytelling-to-help-power-2016-rio-olympics-coverage","https://washingtonpost.com/","true","fallback_homepage","washingtonpost.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9116893872367","gid://shopify/Product/9116893872367","Zillow AI (AI for property valuation and market trends)","Zillow","https://www.zillow.com/","https://zillow.com/","true","fallback_homepage","zillow.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9116894167279","gid://shopify/Product/9116894167279","CREXi (AI for real estate transaction analytics)","CREXi","https://www.crexi.com/","https://crexi.com/","true","fallback_homepage","crexi.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9120222118127","gid://shopify/Product/9120222118127","Manthan (AI for retail customer analytics)","Manthan","https://www.manthan.com/","https://manthan.com/","true","fallback_homepage","manthan.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9120262455535","gid://shopify/Product/9120262455535","Fetch Robotics (AI for warehouse automation robots)","Fetch Robotics","https://fetchrobotics.com/","https://fetchrobotics.com/","false","fallback_homepage","fetchrobotics.com","unreachable","unclear","unreachable","unreachable","","false","","Fell back to the official domain homepage because no better confirmed product page was available"
"9120313344239","gid://shopify/Product/9120313344239","Lucidworks (AI for intelligent search and discovery)","Lucidworks","https://lucidworks.com/","https://lucidworks.com/","false","fallback_homepage","lucidworks.com","unreachable","likely_official_website","unreachable","unreachable","403","false","","Trusted the current official domain and fell back directly to its homepage"
"9122865414383","gid://shopify/Product/9122865414383","FireEye Helix (AI for security operations and analytics)","FireEye","https://www.trellix.com/","https://fireeyehelix.com/","true","fallback_homepage","fireeyehelix.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9122865840367","gid://shopify/Product/9122865840367","Secureworks Taegis (AI for managed security services)","Secureworks","https://www.sophos.com/en-us","https://secureworkstaegis.com/","true","fallback_homepage","secureworkstaegis.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9131105943791","gid://shopify/Product/9131105943791","Second Spectrum (AI for sports analytics and visualization)","Second Spectrum","https://secondspectrum.auth0.com/u/login/identifier?state=hKFo2SBRdlRjVXREMExQVkVDQzY4UmQ0UlZTMGRMY3d0b1BQTKFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGNyQlVDZnZTQ1NxSkpDTm5ZYlRxTG5ISVVVLW8yLUY3o2NpZNkgbXZoNmVzY291dkVTSG5ESUI2ek1yTjFVaDJXVlIyQ3k","https://secondspectrum.auth0.com/","true","fallback_homepage","secondspectrum.auth0.com","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9131106173167","gid://shopify/Product/9131106173167","Sportradar (AI for sports betting and analytics)","Sportradar","https://www.sportradar.com/","https://sportradar.com/","true","fallback_homepage","sportradar.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9131122753775","gid://shopify/Product/9131122753775","Coupa Supply Chain (AI for procurement and supply chain analytics)","Coupa","https://www.coupa.com/","https://coupa.com/","true","fallback_homepage","coupa.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9147062976751","gid://shopify/Product/9147062976751","Bluehost Enhanced WordPress Hosting – Maximum Power for High-Intensity Sites","IT-Mart24","https://www.bluehost.com/wordpress-hosting?clickid=083ea722N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9147112947951","gid://shopify/Product/9147112947951","Bluehost Elite WordPress Hosting","Bluehost","https://www.bluehost.com/wordpress-hosting?clickid=087dd304N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9147141259503","gid://shopify/Product/9147141259503","Bluehost CLOUD 10 – High-Performance WordPress Cloud Hosting for Heavy Traffic","IT-Mart24","https://www.bluehost.com/cloud-hosting?clickid=08a33556N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9148454240495","gid://shopify/Product/9148454240495","Bluehost CLOUD 25 – High-Capacity Cloud Hosting for Agencies & Power Users","Bluehost","https://www.bluehost.com/cloud-hosting?clickid=08b42548N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9148700786927","gid://shopify/Product/9148700786927","Bluehost CLOUD 50 – Ultra-High-Performance Cloud Hosting for Enterprise Workloads","Bluehost","https://www.bluehost.com/cloud-hosting?clickid=0952fd5aN33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9149206036719","gid://shopify/Product/9149206036719","Bluehost Standard NVMe 4 VPS – Entry-Level Virtual Server with High-Speed Storage","Bluehost","https://www.bluehost.com/vps-hosting?clickid=0a814430N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9149968482543","gid://shopify/Product/9149968482543","Bluehost Enhanced NVMe 8 VPS – High-Speed VPS with Expanded Storage","Bluehost","https://www.bluehost.com/vps-hosting?clickid=0aaf5912N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9151930663151","gid://shopify/Product/9151930663151","Bluehost Ultimate NVMe 16 VPS – Maximum Power and Storage for High-Demand Applications","Bluehost","https://www.bluehost.com/vps-hosting?clickid=0aeab467N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9152032506095","gid://shopify/Product/9152032506095","Bluehost NVMe 2 VPS – Affordable Entry-Level Virtual Server for Small Projects","Bluehost","https://www.bluehost.com/vps-hosting","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9152051544303","gid://shopify/Product/9152051544303","Bluehost NVMe 4 VPS – Faster Performance and More Storage for Growing Projects","Bluehost","https://www.bluehost.com/vps-hosting","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9152072155375","gid://shopify/Product/9152072155375","Bluehost NVMe 8 VPS – High-Performance VPS for Larger Tech Stacks","Bluehost","https://www.bluehost.com/vps-hosting","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9152079003887","gid://shopify/Product/9152079003887","Bluehost NVMe 16 VPS – Maximum-Speed VPS for Heavy-Duty Applications","Bluehost","https://www.bluehost.com/vps-hosting","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9152086507759","gid://shopify/Product/9152086507759","Bluehost Standard NVMe 32 Dedicated Server – High-Performance Hosting with Fully Dedicated Resources","Bluehost","https://www.bluehost.com/dedicated-hosting?clickid=0c6b6104N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9152089653487","gid://shopify/Product/9152089653487","Bluehost Enhanced NVMe 64 Dedicated Server – High-Capacity Power for Heavy-Duty Applications","Bluehost","https://www.bluehost.com/dedicated-hosting?clickid=0cedd776N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9152094666991","gid://shopify/Product/9152094666991","Bluehost Premium NVMe 128 Dedicated Server – Extreme Performance for Enterprise Workloads","Bluehost","https://www.bluehost.com/dedicated-hosting?clickid=0cf85ec7N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://bluehost.com/","true","fallback_homepage","bluehost.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9153085276399","gid://shopify/Product/9153085276399","Ericsson AI (AI for 5G network management)","Ericsson","https://www.ericsson.com/en/networks/offerings/artificial-intelligence","https://ericsson.com/","true","fallback_homepage","ericsson.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9153085440239","gid://shopify/Product/9153085440239","Huawei AI (AI for telecom infrastructure analytics)","Huawei","https://carrier.huawei.com/en/products/core-network","https://carrier.huawei.com/","true","fallback_homepage","carrier.huawei.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9153158119663","gid://shopify/Product/9153158119663","ClosersCopy (AI for sales and marketing copy)","ClosersCopy","https://www.closerscopy.com/pricing","https://closerscopy.com/","true","fallback_homepage","closerscopy.com","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9153158611183","gid://shopify/Product/9153158611183","INK (AI for SEO and content optimization)","INK","https://smythos.com/","https://smythos.com/","false","existing_domain_homepage","smythos.com","working","unclear","home_page","home_page","200","false","","Used the official website homepage because a confident product page was not available"
"9153158906095","gid://shopify/Product/9153158906095","QuillBot (AI for paraphrasing and summarizing text)","QuillBot","https://quillbot.com/pricing","https://quillbot.com/","true","fallback_homepage","quillbot.com","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9153243087087","gid://shopify/Product/9153243087087","Optoro (AI for reverse logistics and returns)","Optoro","https://www.optoro.com/","https://optoro.com/","true","fallback_homepage","optoro.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9153243381999","gid://shopify/Product/9153243381999","Bringg (AI for delivery orchestration)","Bringg","https://www.bringg.com/","https://bringg.com/","true","fallback_homepage","bringg.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9177875775727","gid://shopify/Product/9177875775727","Tripadvisor AI (AI for personalized travel recommendations)","Tripadvisor","https://www.tripadvisor.com/","https://tripadvisor.com/","true","fallback_homepage","tripadvisor.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9177875874031","gid://shopify/Product/9177875874031","Expedia AI (AI for travel itinerary planning)","Expedia","https://www.expedia.com/","https://expedia.com/","true","fallback_homepage","expedia.com","unreachable","likely_official_website","unreachable","unreachable","429","true","","Trusted the current official domain and fell back directly to its homepage"
"9177892159727","gid://shopify/Product/9177892159727","Adobe Premiere Pro AI: AI features for automated video editing","Adobe","https://www.adobe.com/creativecloud/plans.html","https://adobe.com/","true","fallback_homepage","adobe.com","unreachable","unclear","unreachable","unreachable","","true","","Fell back to the official domain homepage because no better confirmed product page was available"
"9177892323567","gid://shopify/Product/9177892323567","DeepBrain AI: AI for creating videos with realistic avatars","DeepBrain AI","https://www.aistudios.com/pricing","http://deepbrainai.com/enconstruccion.html","true","web_search_product_page","deepbrainai.com","working","unclear","other_page","product_page","200","true","","Found a reachable official product page"
"9177892454639","gid://shopify/Product/9177892454639","Kaiber: AI for creating animated videos from prompts","Kaiber","https://www.kaiber.ai/pricing","https://kaiber.ai/","true","fallback_homepage","kaiber.ai","unreachable","likely_official_website","unreachable","product_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9177892520175","gid://shopify/Product/9177892520175","Videoleap AI: Mobile-friendly AI video editing tool","Videoleap","https://www.videoleapapp.com/pricing","https://videoleapapp.com/","true","fallback_homepage","videoleapapp.com","unreachable","likely_official_website","unreachable","home_page","200","true","","Trusted the current official domain and fell back directly to its homepage"
"9177940852975","gid://shopify/Product/9177940852975","Unreal Engine VR AI (AI for immersive VR experiences)","Epic Games","https://www.unrealengine.com/en-US","https://unrealengine.com/","true","fallback_homepage","unrealengine.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
"9177947701487","gid://shopify/Product/9177947701487","TransfrVR (AI for VR-based vocational training)","TransfrVR","https://transfrinc.com/","https://transfrvr.ai/","true","web_search_homepage","transfrvr.ai","working","unclear","home_page","home_page","200","true","","Used the official website homepage because a confident product page was not available"
"9195610472687","gid://shopify/Product/9195610472687","Engagedly 360 Degree Feedback","Engagedly","https://engagedly.com/","https://engagedly.com/","false","fallback_homepage","engagedly.com","unreachable","likely_official_website","unreachable","unreachable","403","false","","Trusted the current official domain and fell back directly to its homepage"
"9195610570991","gid://shopify/Product/9195610570991","Assemblo 360 Degree Feedback","Assemblo","https://www.assemblo.com/","https://assemblo.com/","true","fallback_homepage","assemblo.com","unreachable","likely_official_website","unreachable","unreachable","403","true","","Trusted the current official domain and fell back directly to its homepage"
